"","Movie.ID","Movie.Name","year","title","genre_Adventure","genre_Children's","genre_Fantasy","genre_Comedy","genre_Romance","genre_Drama","genre_Action","genre_Crime","genre_Thriller","genre_Horror","genre_Animation","genre_Sci-Fi","genre_Documentary","genre_War","genre_Musical","genre_Mystery","genre_Film-Noir","genre_Western"
"1070","94","Dial M for Murder (1954)",1954,"Dial M for Murder",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1071","95","Madame Butterfly (1995)",1995,"Madame Butterfly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1072","96","Dirty Dancing (1987)",1987,"Dirty Dancing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1073","97","Reservoir Dogs (1992)",1992,"Reservoir Dogs",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"1074","99","Platoon (1986)",1986,"Platoon",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1075","100","Weekend at Bernie's (1989)",1989,"Weekend at Bernie's",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","101","Basic Instinct (1992)",1992,"Basic Instinct",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1077","102","Doors, The (1991)",1991,"Doors, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1078","103","Crying Game, The (1992)",1992,"Crying Game, The",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"1079","104","Glengarry Glen Ross (1992)",1992,"Glengarry Glen Ross",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1080","105","Sophie's Choice (1982)",1982,"Sophie's Choice",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1081","106","E.T. the Extra-Terrestrial (1982)",1982,"E.T. the Extra-Terrestrial",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1082","107","Search for One-eye Jimmy, The (1996)",1996,"Search for One-eye Jimmy, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","108","Christmas Carol, A (1938)",1938,"Christmas Carol, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1084","111","Days of Thunder (1990)",1990,"Days of Thunder",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1085","112","Top Gun (1986)",1986,"Top Gun",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1086","113","American Strays (1996)",1996,"American Strays",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1087","114","Rebel Without a Cause (1955)",1955,"Rebel Without a Cause",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1088","115","Streetcar Named Desire, A (1951)",1951,"Streetcar Named Desire, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1089","116","Children of the Corn IV: The Gathering (1996)",1996,"Children of the Corn IV: The Gathering",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1090","117","Leopard Son, The (1996)",1996,"Leopard Son, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1091","118","Loser (1991)",1991,"Loser",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","119","Prerokbe Ognja (1995)",1995,"Prerokbe Ognja",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1093","120","Charm's Incidents (1996)",1996,"Charm's Incidents",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1094","122","Bird of Prey (1996)",1996,"Bird of Prey",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1095","123","Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)",1996,"Microcosmos (Microcosmos: Le peuple de l'herbe)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1096","124","Palookaville (1996)",1996,"Palookaville",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1097","125","Associate, The (1996)",1996,"Associate, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","126","Funeral, The (1996)",1996,"Funeral, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1099","127","Sleepover (1995)",1995,"Sleepover",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1100","128","Single Girl, A (La Fille Seule) (1995)",1995,"Single Girl, A (La Fille Seule)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1102","129","Tashunga (1995)",1995,"Tashunga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1103","130","Drunks (1997)",1997,"Drunks",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1104","132","People vs. Larry Flynt, The (1996)",1996,"People vs. Larry Flynt, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1105","133","Glory Daze (1996)",1996,"Glory Daze",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1106","134","Plutonium Circus (1995)",1995,"Plutonium Circus",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1107","135","Perfect Candidate, A (1996)",1996,"Perfect Candidate, A",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1108","136","On Golden Pond (1981)",1981,"On Golden Pond",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1109","137","Return of the Pink Panther, The (1974)",1974,"Return of the Pink Panther, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","138","Drop Dead Fred (1991)",1991,"Drop Dead Fred",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","139","Abyss, The (1989)",1989,"Abyss, The",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"1112","140","Fog, The (1980)",1980,"Fog, The",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1113","141","Escape from New York (1981)",1981,"Escape from New York",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"1114","143","Howling, The (1980)",1980,"Howling, The",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1115","144","Jean de Florette (1986)",1986,"Jean de Florette",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1116","145","Manon of the Spring (Manon des sources) (1986)",1986,"Manon of the Spring (Manon des sources)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1117","146","Talking About Sex (1994)",1994,"Talking About Sex",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1118","147","Johnny 100 Pesos (1993)",1993,"Johnny 100 Pesos",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1119","148","Private Benjamin (1980)",1980,"Private Benjamin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","149","Monty Python and the Holy Grail (1974)",1974,"Monty Python and the Holy Grail",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","150","Hustler White (1996)",1996,"Hustler White",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","151","Dadetown (1995)",1995,"Dadetown",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1123","152","Everything Relative (1996)",1996,"Everything Relative",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1124","154","Entertaining Angels: The Dorothy Day Story (1996)",1996,"Entertaining Angels: The Dorothy Day Story",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1125","155","Hoogste tijd (1995)",1995,"Hoogste tijd",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1126","156","Get Over It (1996)",1996,"Get Over It",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1127","157","Three Lives and Only One Death (1996)",1996,"Three Lives and Only One Death",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","158","Line King: Al Hirschfeld, The (1996)",1996,"Line King: Al Hirschfeld, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1129","159","Snowriders (1996)",1996,"Snowriders",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1130","160","Curtis's Charm (1995)",1995,"Curtis's Charm",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1131","161","When We Were Kings (1996)",1996,"When We Were Kings",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1132","162","Wrong Trousers, The (1993)",1993,"Wrong Trousers, The",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1134","164","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1135","165","Faust (1994)",1994,"Faust",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1136","166","He Walked by Night (1948)",1948,"He Walked by Night",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"1137","167","Raw Deal (1948)",1948,"Raw Deal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1138","168","T-Men (1947)",1947,"T-Men",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1139","169","Invitation, The (Zaproszenie) (1986)",1986,"Invitation, The (Zaproszenie)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1140","170","Children Are Watching us, The (Bambini ci guardano, I) (1942)",1942,"Children Are Watching us, The (Bambini ci guardano, I)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1141","171","Symphonie pastorale, La (1946)",1946,"Symphonie pastorale, La",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1142","172","Here Comes Cookie (1935)",1935,"Here Comes Cookie",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","173","Love in Bloom (1935)",1935,"Love in Bloom",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144","175","Six of a Kind (1934)",1934,"Six of a Kind",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","176","Tin Drum, The (Blechtrommel, Die) (1979)",1979,"Tin Drum, The (Blechtrommel, Die)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1146","177","Ruling Class, The (1972)",1972,"Ruling Class, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","178","Mina Tannenbaum (1994)",1994,"Mina Tannenbaum",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1148","179","Two or Three Things I Know About Her (1966)",1966,"Two or Three Things I Know About Her",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1149","180","Bloody Child, The (1996)",1996,"Bloody Child, The",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1150","181","Farmer & Chase (1995)",1995,"Farmer & Chase",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","182","Dear God (1996)",1996,"Dear God",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","183","Bad Moon (1996)",1996,"Bad Moon",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1153","184","American Dream (1990)",1990,"American Dream",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1154","186","Best of the Best 3: No Turning Back (1995)",1995,"Best of the Best 3: No Turning Back",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1155","187","Bob Roberts (1992)",1992,"Bob Roberts",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","188","Cinema Paradiso (1988)",1988,"Cinema Paradiso",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1157","189","Cook the Thief His Wife & Her Lover, The (1989)",1989,"Cook the Thief His Wife & Her Lover, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1158","190","Grosse Fatigue (1994)",1994,"Grosse Fatigue",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","191","Delicatessen (1991)",1991,"Delicatessen",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1161","192","Enchanted April (1991)",1991,"Enchanted April",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1162","193","Paths of Glory (1957)",1957,"Paths of Glory",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1163","194","Grifters, The (1990)",1990,"Grifters, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"1164","196","Hear My Song (1991)",1991,"Hear My Song",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1165","197","Shooter, The (1995)",1995,"Shooter, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1166","198","English Patient, The (1996)",1996,"English Patient, The",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"1167","199","Mediterraneo (1991)",1991,"Mediterraneo",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1168","200","My Left Foot (1989)",1989,"My Left Foot",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1169","201","Sex, Lies, and Videotape (1989)",1989,"Sex, Lies, and Videotape",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1170","202","Passion Fish (1992)",1992,"Passion Fish",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1171","203","Strictly Ballroom (1992)",1992,"Strictly Ballroom",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","204","Thin Blue Line, The (1988)",1988,"Thin Blue Line, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1173","206","Tie Me Up! Tie Me Down! (1990)",1990,"Tie Me Up! Tie Me Down!",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1174","207","Madonna: Truth or Dare (1991)",1991,"Madonna: Truth or Dare",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1175","208","Paris Is Burning (1990)",1990,"Paris Is Burning",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1176","209","One Flew Over the Cuckoo's Nest (1975)",1975,"One Flew Over the Cuckoo's Nest",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1177","210","Up in Smoke (1978)",1978,"Up in Smoke",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","211","Star Wars: Episode V - The Empire Strikes Back (1980)",1980,"Star Wars: Episode V - The Empire Strikes Back",1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"1179","212","Princess Bride, The (1987)",1987,"Princess Bride, The",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1180","213","Raiders of the Lost Ark (1981)",1981,"Raiders of the Lost Ark",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1181","214","Brazil (1985)",1985,"Brazil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1182","217","Aliens (1986)",1986,"Aliens",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
"1183","218","Good, The Bad and The Ugly, The (1966)",1966,"Good, The Bad and The Ugly, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1184","219","Withnail and I (1987)",1987,"Withnail and I",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","220","12 Angry Men (1957)",1957,"12 Angry Men",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1186","221","Lawrence of Arabia (1962)",1962,"Lawrence of Arabia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1187","222","Transformers: The Movie, The (1986)",1986,"Transformers: The Movie, The",0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
"1188","223","Clockwork Orange, A (1971)",1971,"Clockwork Orange, A",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1189","224","To Kill a Mockingbird (1962)",1962,"To Kill a Mockingbird",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1190","225","Apocalypse Now (1979)",1979,"Apocalypse Now",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1191","226","Once Upon a Time in the West (1969)",1969,"Once Upon a Time in the West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1192","228","Star Wars: Episode VI - Return of the Jedi (1983)",1983,"Star Wars: Episode VI - Return of the Jedi",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"1194","229","Third Man, The (1949)",1949,"Third Man, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1195","230","GoodFellas (1990)",1990,"GoodFellas",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1196","231","Alien (1979)",1979,"Alien",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"1197","232","Army of Darkness (1993)",1993,"Army of Darkness",1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"1198","233","Big Blue, The (Le Grand Bleu) (1988)",1988,"Big Blue, The (Le Grand Bleu)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","234","Ran (1985)",1985,"Ran",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1200","235","Killer, The (Die xue shuang xiong) (1989)",1989,"Killer, The (Die xue shuang xiong)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1201","236","Psycho (1960)",1960,"Psycho",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1202","238","Blues Brothers, The (1980)",1980,"Blues Brothers, The",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1203","239","Godfather: Part II, The (1974)",1974,"Godfather: Part II, The",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"1204","240","Full Metal Jacket (1987)",1987,"Full Metal Jacket",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"1205","241","Grand Day Out, A (1992)",1992,"Grand Day Out, A",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1206","242","Henry V (1989)",1989,"Henry V",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1207","243","Amadeus (1984)",1984,"Amadeus",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1208","244","Quiet Man, The (1952)",1952,"Quiet Man, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","245","Once Upon a Time in America (1984)",1984,"Once Upon a Time in America",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1210","246","Raging Bull (1980)",1980,"Raging Bull",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1211","248","Annie Hall (1977)",1977,"Annie Hall",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","249","Right Stuff, The (1983)",1983,"Right Stuff, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1213","250","Stalker (1979)",1979,"Stalker",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1214","251","Boat, The (Das Boot) (1981)",1981,"Boat, The (Das Boot)",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"1215","252","Sting, The (1973)",1973,"Sting, The",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1216","253","Harold and Maude (1971)",1971,"Harold and Maude",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217","254","Trust (1990)",1990,"Trust",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1218","255","Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957,"Seventh Seal, The (Sjunde inseglet, Det)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1219","256","Local Hero (1983)",1983,"Local Hero",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","258","Terminator, The (1984)",1984,"Terminator, The",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"1221","259","Braindead (1992)",1992,"Braindead",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1222","260","Glory (1989)",1989,"Glory",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"1223","261","Rosencrantz and Guildenstern Are Dead (1990)",1990,"Rosencrantz and Guildenstern Are Dead",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1224","262","Manhattan (1979)",1979,"Manhattan",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1225","263","Miller's Crossing (1990)",1990,"Miller's Crossing",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1226","264","Dead Poets Society (1989)",1989,"Dead Poets Society",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1227","265","Graduate, The (1967)",1967,"Graduate, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1228","266","Touch of Evil (1958)",1958,"Touch of Evil",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"1229","267","Nikita (La Femme Nikita) (1990)",1990,"Nikita (La Femme Nikita)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1230","269","Bridge on the River Kwai, The (1957)",1957,"Bridge on the River Kwai, The",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1231","270","8 1/2 (1963)",1963,"8 1/2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1232","271","Chinatown (1974)",1974,"Chinatown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"1233","272","Day the Earth Stood Still, The (1951)",1951,"Day the Earth Stood Still, The",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1234","273","Treasure of the Sierra Madre, The (1948)",1948,"Treasure of the Sierra Madre, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235","274","Bad Taste (1987)",1987,"Bad Taste",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1236","275","Duck Soup (1933)",1933,"Duck Soup",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1237","276","Better Off Dead... (1985)",1985,"Better Off Dead...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238","277","Shining, The (1980)",1980,"Shining, The",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1239","278","Stand by Me (1986)",1986,"Stand by Me",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1240","280","M (1931)",1931,"M",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"1241","281","Evil Dead II (Dead By Dawn) (1987)",1987,"Evil Dead II (Dead By Dawn)",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1242","282","Great Escape, The (1963)",1963,"Great Escape, The",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1243","283","Deer Hunter, The (1978)",1978,"Deer Hunter, The",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1244","284","Diva (1981)",1981,"Diva",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"1245","285","Groundhog Day (1993)",1993,"Groundhog Day",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","286","Unforgiven (1992)",1992,"Unforgiven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1247","287","Manchurian Candidate, The (1962)",1962,"Manchurian Candidate, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"1248","288","Pump Up the Volume (1990)",1990,"Pump Up the Volume",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1249","289","Arsenic and Old Lace (1944)",1944,"Arsenic and Old Lace",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1250","291","Back to the Future (1985)",1985,"Back to the Future",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1251","292","Fried Green Tomatoes (1991)",1991,"Fried Green Tomatoes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1252","293","Patton (1970)",1970,"Patton",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1253","294","Down by Law (1986)",1986,"Down by Law",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1254","295","Akira (1988)",1988,"Akira",1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"1255","296","Highlander (1986)",1986,"Highlander",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1256","297","Cool Hand Luke (1967)",1967,"Cool Hand Luke",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1257","298","Cyrano de Bergerac (1990)",1990,"Cyrano de Bergerac",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1258","299","Young Frankenstein (1974)",1974,"Young Frankenstein",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1259","300","Night on Earth (1991)",1991,"Night on Earth",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1260","302","Raise the Red Lantern (1991)",1991,"Raise the Red Lantern",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1261","303","Great Dictator, The (1940)",1940,"Great Dictator, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262","304","Fantasia (1940)",1940,"Fantasia",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1263","305","High Noon (1952)",1952,"High Noon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1264","306","Big Sleep, The (1946)",1946,"Big Sleep, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1265","307","Heathers (1989)",1989,"Heathers",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","308","Somewhere in Time (1980)",1980,"Somewhere in Time",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1267","309","Ben-Hur (1959)",1959,"Ben-Hur",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1268","310","This Is Spinal Tap (1984)",1984,"This Is Spinal Tap",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1269","311","Koyaanisqatsi (1983)",1983,"Koyaanisqatsi",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1270","313","Some Kind of Wonderful (1987)",1987,"Some Kind of Wonderful",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1271","314","Indiana Jones and the Last Crusade (1989)",1989,"Indiana Jones and the Last Crusade",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1272","315","Being There (1979)",1979,"Being There",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
